# fofid            subhaloid        galaxyid        x            y            z           redshift      velx          vely          velz          g_sdss        r_sdss        i_sdss       
  62000300000000   62000300000024   3000042019521   43.851036    14.097464    12.975314   0.019932542   -470.49243    -398.44223    12.572255     -17.333448    -18.064169    -18.391302   
  62000200000001   62000200000110   2000021004067   55.24963     38.27173     16.494392   0.019932542   -376.58685    -310.3985     750.5075      99.0          99.0          99.0         
  62000200000001   62000200000110   2000021006921   55.448147    38.106667    16.11451    0.019932542   -399.21274    -625.2582     475.91025     99.0          99.0          99.0         
  62000300000006   62000300000277   3000049001251   42.95677     27.483822    15.198593   0.019932542   256.58414     -265.10123    238.04616     -15.383252    -16.131702    -16.473011   
  62000300000006   62000300000277   3000049001704   43.741627    27.366583    15.464147   0.019932542   449.2858      -524.3583     404.3796      -15.292659    -15.783642    -16.01046    
  62000300000006   62000300000279   3000049004004   43.92293     26.511997    15.495798   0.019932542   -288.7071     26.035986     103.95841     -20.470493    -21.306969    -21.689445   
  62000000000001   62000000000032   1004066         31.095797    24.895754    2.932581    0.019932542   -30.771214    -445.25308    386.80725     -14.9929495   -15.689255    -16.001318   
  62000000000008   62000000000184   926000671       22.0555      25.971218    31.782108   0.019932542   146.5078      105.5146      68.15169      -14.557386    -15.255094    -15.568682   
  62000000000008   62000000000184   926001102       22.881344    25.495037    31.486967   0.019932542   121.41835     -168.30318    -481.00204    -16.586887    -17.346756    -17.692186   
  62000200000007   62000200000286   2000000003654   61.4555      36.306004    19.556126   0.019932542   68.631516     -180.47322    -138.64125    -16.69802     -17.41707     -17.739412   
  62000000000008   62000000000184   926001612       22.77533     25.469225    31.462696   0.019932542   9.2646885     158.9017      -104.73659    -15.207401    -15.955749    -16.294052   
  62000600000006   62000600000173   6000033005795   0.99289113   62.417755    41.2928     0.019932542   89.705696     -412.82538    -462.4388     -16.893414    -17.602472    -17.918846   
  62000300000010   62000300000370   3000051002809   57.85725     14.2730665   29.819044   0.019932542   368.1167      -358.1136     369.52374     -17.201841    -17.891573    -18.213745   
  62000300000010   62000300000370   3000051002269   57.653297    14.800916    29.337132   0.019932542   -415.57483    -319.10327    -126.147026   -16.436846    -17.126848    -17.442068   
  62000300000010   62000300000370   3000051001795   57.21389     14.509371    29.590477   0.019932542   -657.48083    300.91034     352.099       -15.695001    -16.36861     -16.672338   
  62000300000010   62000300000370   3000051001336   57.48841     14.341745    29.374777   0.019932542   -247.26123    -217.16212    296.4382      -16.539177    -17.196243    -17.49449    
  62000300000010   62000300000370   3000051000868   57.16961     14.540646    29.552769   0.019932542   456.70346     -339.59015    534.56006     -16.552097    -17.323914    -17.674837   
  62000200000000   62000200000003   2000020016429   34.238956    59.17433     30.422266   0.019932542   168.3918      -1001.73254   -628.35876    -14.621718    -15.26092     -15.545572   
  62000300000028   62000300000606   3000069001889   55.95542     10.564482    28.682611   0.019932542   6.3342147     -287.01764    419.35953     -14.428255    -14.637634    -14.7383175  
  62000300000028   62000300000606   3000069001249   56.19742     10.67812     28.688925   0.019932542   -284.50168    14.908382     33.711346     -14.620937    -15.3144245   -15.625041   
  62000300000028   62000300000606   3000069000667   56.32466     10.418232    28.321058   0.019932542   -553.0301     249.6347      340.31842     -14.57651     -15.3018675   -15.630286   
  62000300000003   62000300000188   3000045006155   53.58443     14.354531    23.571245   0.019932542   -473.8796     -85.43456     879.4473      -17.606617    -18.28496     -18.581406   
  62000300000003   62000300000188   3000045005598   53.472916    13.969331    24.279612   0.019932542   329.7952      -144.97809    380.80914     -12.898804    -13.39536     -13.606381   
  62000300000003   62000300000188   3000045005016   54.489323    14.558695    23.503191   0.019932542   -73.66338     -49.476387    34.55583      -17.930668    -18.470913    -18.726467   
  62000300000003   62000300000188   3000045004683   53.86381     14.30998     23.775167   0.019932542   -208.27715    -560.2217     237.7597      -16.357126    -17.07189     -17.392485   
  62000300000003   62000300000188   3000045004270   53.971725    15.005971    24.072407   0.019932542   -194.52905    40.68         161.77785     -14.1684475   -14.823068    -15.112813   
  62000300000003   62000300000188   3000045003793   53.78371     14.54901     23.719814   0.019932542   393.01648     -135.15       753.9202      -15.564328    -16.388624    -16.775679   
  62000300000003   62000300000188   3000045003346   53.930214    14.199189    23.92598    0.019932542   120.45787     606.4606      20.833055     -17.204336    -17.969093    -18.314054   
  62000300000003   62000300000188   3000045002850   53.566936    14.040883    23.726194   0.019932542   -254.69249    -402.8764     163.5441      -17.35001     -18.137106    -18.496305   
  62000300000018   62000300000486   3000058001658   38.216103    15.150667    20.154951   0.019932542   228.72295     -175.7105     200.3266      -15.533714    -16.080114    -16.32071    
  62000300000018   62000300000486   3000058001205   37.98997     16.088917    19.686466   0.019932542   155.0709      -105.80695    -127.04931    -14.378534    -14.869916    -15.08802    
  62000300000018   62000300000486   3000058000742   38.44289     15.750492    20.383703   0.019932542   275.84625     135.72945     -346.61975    -15.586719    -16.363352    -16.72069    
  62000500000003   62000500000143   5000050004784   59.131123    55.361427    58.874317   0.019932542   34.496925     -14.931582    -107.4118     -18.676567    -19.503384    -19.875788   
  62000500000001   62000500000065   5000048006053   60.49181     54.75341     56.411594   0.019932542   26.177326     -222.39708    -16.920513    -14.011845    -14.62632     -14.8935375  
  62000500000001   62000500000065   5000048005665   60.16601     54.638065    56.777218   0.019932542   151.54115     -224.40727    162.38803     -13.719932    -14.432261    -14.75506    
  62000100000005   62000100000230   1000023001241   13.772546    40.175713    24.577282   0.019932542   -239.04245    -119.347626   247.1207      -16.19968     -16.956854    -17.30019    
  62000100000005   62000100000230   1000023001681   14.076226    40.428707    24.671864   0.019932542   269.29733     87.316734     82.58088      -15.138332    -15.859189    -16.18428    
  62000100000005   62000100000230   1000023002116   14.231096    40.233654    24.421574   0.019932542   332.73557     -24.734064    -322.22113    -14.564945    -15.206251    -15.479427   
  62000000000001   62000000000062   1007281         31.091843    24.07797     3.2154942   0.019932542   247.0775      -189.75876    -96.131615    -16.706932    -17.51709     -17.888863   
  62000100000002   62000100000168   1000021001375   20.447058    60.129208    23.480618   0.019932542   299.67035     42.268616     172.0426      -15.334569    -16.09757     -16.445332   
  62000100000002   62000100000168   1000021001828   20.901716    60.487206    23.294039   0.019932542   218.00656     350.2052      305.4423      -14.755346    -15.405863    -15.693165   
  62000100000002   62000100000168   1000021002250   19.851625    59.922585    22.385834   0.019932542   358.0466      193.14384     252.20372     -14.808652    -15.522529    -15.844183   
  62000000000005   62000000000128   5003193         7.3780913    30.600986    22.760927   0.019932542   419.09375     -220.07716    -380.9853     -16.87392     -17.5426      -17.84108    
  62000100000002   62000100000168   1000021002808   20.419804    60.0111      21.980278   0.019932542   326.7461      -235.05388    198.01845     -13.1952095   -13.685548    -13.902754   
  62000000000010   62000000000204   8001718         25.670076    22.532059    24.483027   0.019932542   242.77266     -74.953995    259.7549      -13.949076    -14.652246    -14.970728   
  62000000000010   62000000000204   8002110         25.491419    22.578018    24.63802    0.019932542   518.9437      515.9438      105.27178     -17.040218    -17.659952    -17.9405     
  62000600000000   62000600000000   6000033004972   2.4631782    1.5792558    40.545406   0.019932542   19.369455     685.5885      164.49928     -15.591376    -15.9454      -16.11338    
  62000600000000   62000600000000   6000033004486   2.0579202    1.091917     40.366993   0.019932542   -785.9665     172.3406      -56.933273    -12.834131    -13.394363    -13.635501   
  62000600000000   62000600000000   6000033003900   1.9661317    1.0516269    39.707973   0.019932542   -288.24023    366.73587     -288.30124    -14.817559    -15.491798    -15.790703   
  62000600000000   62000600000000   6000033003385   1.8458694    1.0904927    39.951363   0.019932542   -141.16353    618.1678      -303.64484    -12.722771    -13.303896    -13.5546055  
  62000600000000   62000600000000   6000033002995   1.9842792    0.9760876    40.265842   0.019932542   -550.72565    443.7405      43.96737      -17.102306    -17.89207     -18.250193   
  62000600000000   62000600000000   6000033002594   2.6086717    1.7271763    41.2971     0.019932542   -326.4075     -113.76398    -178.83395    -15.819332    -16.273262    -16.47787    
  62000600000000   62000600000000   6000033002108   1.8753616    0.8281499    40.325283   0.019932542   -443.92053    -124.26236    -415.0364     -14.569512    -15.29915     -15.630757   
  62000600000000   62000600000000   6000033001614   1.8046627    1.1782438    40.17853    0.019932542   -455.03708    302.8219      202.00539     -14.956259    -15.665184    -15.984606   
  62000300000010   62000300000386   3000051004208   57.3968      15.1206665   29.584835   0.019932542   -485.82172    -533.44855    314.83        -15.3618145   -16.05065     -16.353115   
